impulse_dir,btc_z15,btc_z60,btc_z4h,btc_z24h,btc_vol_z,btc_range_z,btc_corr7d_lag,hour_sin,hour_cos,event_i,event_time,split,event_open,event_high,event_low,event_close,common_exit,raw_24h,cont_24h,rev_24h,tail_cont,tail_rev,p_cont,p_rev,router_conf,router_side,selected_top20,selected_rev,bucket,is_fresh_aug
-1.0,-5.269743455400489,-3.441695061980387,-3.5388633268655094,-4.063512076745267,2.959633975910786,4.544304323013262,-0.05644278552859124,0.9978589232386035,-0.06540312923014314,149427,2025-04-07 06:15:00+00:00,BRIDGE_2025,76873.98,76897.99,75700.17,75817.99,79402.32,0.04727545533718325,-0.04727545533718325,0.04727545533718325,0,1,0.31929041757372545,0.342994896230324,0.342994896230324,REV,True,True,2025,False
1.0,0.8720447693858028,2.670939758199051,0.5460198945658389,-1.1560261799012435,0.9473557566402494,-0.34037412274916307,-0.04778655583083209,0.9469301294951056,0.3214394653031617,152877,2025-05-13 04:45:00+00:00,BRIDGE_2025,102562.52,102767.24,102562.52,102745.71,103743.02,0.009706487043937173,0.009706487043937173,-0.009706487043937173,0,0,0.26104092555799024,0.32668231129987657,0.32668231129987657,REV,True,True,2025,False
-1.0,-1.138244306466638,-2.85313002477864,-4.17032866184374,-0.24081945533480423,1.568432575991682,1.0066502566840827,-0.04165999924585965,0.8314696123025451,0.5555702330196024,153449,2025-05-19 03:45:00+00:00,BRIDGE_2025,103819.09,103973.67,103534.47,103605.88,105761.92,0.020809818745843645,-0.020809818745843645,0.020809818745843645,0,1,0.20151468350181428,0.3526829047625943,0.3526829047625943,REV,True,True,2025,False
1.0,0.2816506342840862,2.6648537585425562,-0.678268418451857,-0.815295034594153,1.0976511050146374,-0.3891380180109488,-0.03663617304885077,0.8968727415326884,-0.44228869021900113,153465,2025-05-19 07:45:00+00:00,BRIDGE_2025,103164.9,103356.8,103164.89,103226.29,105021.71,0.017393049774432567,0.017393049774432567,-0.017393049774432567,0,0,0.2689526993951593,0.33098420118658106,0.33098420118658106,REV,True,True,2025,False
-1.0,-2.0613342837464814,-3.7661071457720303,-2.3998044620170584,-1.187372438047337,0.761516102340248,1.1995014899139549,-0.03976255788727929,-0.555570233019603,0.8314696123025448,156689,2025-06-21 21:45:00+00:00,BRIDGE_2025,101827.31,101827.31,101401.57,101455.61,99173.83,-0.02249042709417448,0.02249042709417448,-0.02249042709417448,1,0,0.14966900213403247,0.33205975994647885,0.33205975994647885,REV,True,True,2025,False
1.0,-0.8427785075959978,2.712609116931009,-0.768298739866626,-1.8260946547980141,0.7290445853058283,1.486903007478892,0.014404463384479567,-0.7071067811865477,0.7071067811865474,156782,2025-06-22 21:00:00+00:00,BRIDGE_2025,99536.0,99667.01,99196.62,99383.44,103915.77,0.0456082665178017,0.0456082665178017,-0.0456082665178017,1,0,0.26980991308485985,0.32913569101890366,0.32913569101890366,REV,True,True,2025,False
-1.0,-1.5501108919153448,-2.657907982990776,-1.1892137461101373,-0.5824740756262694,-0.2443945848576341,0.4305303507792875,-0.04939152354958597,0.8968727415326884,0.44228869021900125,159787,2025-07-24 04:15:00+00:00,BRIDGE_2025,118575.0,118575.0,118250.07,118279.99,115335.2,-0.02489677248028177,0.02489677248028177,-0.02489677248028177,1,0,0.1336341595721928,0.3983570314754895,0.3983570314754895,REV,True,True,2025,False
-1.0,-0.3988930235734204,-3.0936681803633954,-2.1440405444214674,-1.6150330439118803,1.5550315581888776,0.13415299329082359,-0.019815972746190437,0.9238795325112868,-0.3826834323650895,163256,2025-08-29 07:30:00+00:00,BRIDGE_2025,110141.13,110334.85,110061.31,110061.31,108492.8,-0.014251238695959456,0.014251238695959456,-0.014251238695959456,0,0,0.2133862834837704,0.35587277452124016,0.35587277452124016,REV,True,True,2025,False
-1.0,0.004594428868437949,-3.054644868085848,-3.3972584919016073,-5.0832690203495785,1.7278414850326802,0.4927753852084853,0.10761280349088438,0.7933533402912352,0.6087614290087207,167368,2025-10-11 03:30:00+00:00,BRIDGE_2025,111880.25,112187.67,111800.0,111880.48,110954.7,-0.00827481181035239,0.00827481181035239,-0.00827481181035239,0,0,0.35033090239424536,0.46379492720509236,0.46379492720509236,REV,True,True,2025,False
-1.0,-0.5580908726523315,-3.5904153893253397,-1.5608894483203037,-5.228415341092612,2.045090751934183,0.8542717868232655,0.10658355426377639,0.9238795325112868,-0.3826834323650895,167384,2025-10-11 07:30:00+00:00,BRIDGE_2025,110754.18,110999.99,110501.78,110632.88,111584.69,0.008603228208175828,-0.008603228208175828,0.008603228208175828,0,0,0.3472157884868742,0.416711994181687,0.416711994181687,REV,True,True,2025,False
-1.0,-0.8412204430543463,-2.589002462379408,-0.7343554077051264,-1.2635787383829653,1.2764682684243938,1.7377590996029626,0.10693080503681308,0.13052619222005157,0.9914448613738104,167452,2025-10-12 00:30:00+00:00,BRIDGE_2025,109924.91,110472.02,109701.01,109742.33,115136.36,0.04915177215573974,-0.04915177215573974,0.04915177215573974,0,1,0.25238487696964235,0.3265214940144805,0.3265214940144805,REV,True,True,2025,False
-1.0,-2.5267222656979156,-3.1176441673624584,-2.21704026151645,-1.8852216670484203,1.8715655651419105,1.1367813217166105,0.08870871822469585,0.4422886902190017,-0.8968727415326881,167683,2025-10-14 10:15:00+00:00,BRIDGE_2025,110951.9,110965.94,110348.11,110378.14,112397.99,0.018299366160727137,-0.018299366160727137,0.018299366160727137,0,0,0.2826015719387426,0.3308854404716048,0.3308854404716048,REV,True,True,2025,False
-1.0,-0.959668241028813,-2.843814453195849,-1.3227873014648275,-0.40114674071819634,0.6092996680179569,0.8968038151013522,0.09683723563723355,0.7518398074789774,0.6593458151000688,167751,2025-10-15 03:15:00+00:00,BRIDGE_2025,112486.44,112499.99,111938.18,112260.0,111730.04,-0.004720826652414134,0.004720826652414134,-0.004720826652414134,0,0,0.2102690691765522,0.3661779549434231,0.3661779549434231,REV,True,True,2025,False
1.0,4.643323689742168,2.659043092590555,-0.41809772970613446,-2.2476833183054166,2.1443211674039384,3.100889820954182,0.07759034947974539,0.258819045102521,-0.9659258262890682,167974,2025-10-17 11:00:00+00:00,BRIDGE_2025,104751.99,105923.43,104674.0,105816.0,106877.96,0.010035815941274118,0.010035815941274118,-0.010035815941274118,0,0,0.3331042321700747,0.3660690355065715,0.3660690355065715,REV,True,True,2025,False
-1.0,-1.4181899418272448,-3.3013509162547345,-2.7472169086182574,-0.8790858841391068,1.2429874248946187,0.40988503729600384,-0.0006163988021755568,0.9238795325112867,0.38268343236508984,168332,2025-10-21 04:30:00+00:00,BRIDGE_2025,108234.68,108234.69,107807.64,107887.08,108491.06,0.005598167491587702,-0.005598167491587702,0.005598167491587702,0,0,0.20591901129655768,0.35729529196003157,0.35729529196003157,REV,True,True,2025,False
-1.0,-1.0548828196317857,-2.7060685207937194,-2.2560557113158115,-1.7682962312524837,1.1163257159364888,0.8039958129275834,-0.11581548025423732,-0.13052619222005177,-0.9914448613738104,169228,2025-10-30 12:30:00+00:00,BRIDGE_2025,108784.3,109104.99,108500.0,108500.27,109768.2,0.011685961703136627,-0.011685961703136627,0.011685961703136627,0,0,0.14863293424005,0.3468545360796531,0.3468545360796531,REV,True,True,2025,False
-1.0,0.02244510011274395,-3.0509618843381223,-2.7306428899705777,-1.5650779554825822,0.9372613658868286,-0.21449260596204478,-0.04967257653149234,-0.7518398074789772,0.6593458151000691,170701,2025-11-14 20:45:00+00:00,BRIDGE_2025,94377.76,94475.95,94211.18,94377.47,95277.52,0.009536811013985735,-0.009536811013985735,0.009536811013985735,0,0,0.1606105779527473,0.3418182211441683,0.3418182211441683,REV,True,True,2025,False
-1.0,-1.6059119187497863,-3.7635924010760884,-2.0219073548865167,-2.492078527014166,1.8112874377438175,1.0913285177655,-0.06300410291886424,0.7518398074789774,0.6593458151000688,171015,2025-11-18 03:15:00+00:00,BRIDGE_2025,90385.58,90544.44,90008.0,90027.77,92299.9,0.02523821541266824,-0.02523821541266824,0.02523821541266824,0,1,0.2146678654739451,0.3388955534326028,0.3388955534326028,REV,True,True,2025,False
-1.0,-0.980998586854364,-2.5035109051256215,0.5394294433763304,-1.891272161939336,0.5454023966656402,1.054309998961398,-0.07587282053898554,-0.13052619222005168,0.9914448613738104,171288,2025-11-20 23:30:00+00:00,BRIDGE_2025,87265.52,87297.92,86768.81,87042.48,85252.93,-0.020559501521555945,0.020559501521555945,-0.020559501521555945,0,0,0.1524861276496204,0.3249634036406929,0.3249634036406929,REV,True,True,2025,False
-1.0,-6.490860427670505,-4.788952504148521,-3.6692434749538045,-4.905548694656347,3.161002039562973,6.887127650597971,-0.04034413811020805,-0.06540312923014287,-0.9978589232386035,171339,2025-11-21 12:15:00+00:00,BRIDGE_2025,82310.85,82310.85,80600.0,80945.66,83666.32,0.03361094344032778,-0.03361094344032778,0.03361094344032778,0,1,0.2829609617187981,0.33150650691678285,0.33150650691678285,REV,True,True,2025,False
1.0,7.0141708539838215,4.728794915056703,1.9836563464759456,-1.0607213986817443,1.3253125618637787,6.5527153216122365,-0.06094560728083891,-0.9469301294951056,-0.3214394653031618,171357,2025-11-21 16:45:00+00:00,BRIDGE_2025,83369.4,84919.6,83142.55,84919.59,84694.66,-0.002648623556546048,-0.002648623556546048,0.002648623556546048,0,0,0.18581873407393748,0.34024778562075797,0.34024778562075797,REV,True,True,2025,False
1.0,1.525671025216648,3.3250629534374294,-0.14041782043786488,-0.7068011973534613,0.36962654486223573,1.1529000889625218,-0.05543026608131892,-0.6593458151000687,0.7518398074789775,171375,2025-11-21 21:15:00+00:00,BRIDGE_2025,84622.63,85000.01,84427.34,84963.57,84308.01,-0.007715777479689434,-0.007715777479689434,0.007715777479689434,0,0,0.19993859982463766,0.328641454636457,0.328641454636457,REV,True,True,2025,False
-1.0,-1.4904699683674838,-2.8578864478283372,0.33284303255838615,-4.02592429633939,0.9844012745196445,0.7725581513225833,-0.048198334856801396,0.9914448613738104,-0.1305261922200516,178036,2026-01-30 06:30:00+00:00,OOS_2026,82410.53,82494.5,82161.12,82161.57,83774.72,0.019633875058619132,-0.019633875058619132,0.019633875058619132,0,0,0.21259055424262047,0.38803598269242245,0.38803598269242245,REV,True,True,2026_JAN_JUL,False
-1.0,-5.368610394121277,-4.127234941760493,-5.35112428834905,-3.5464076653119814,4.0116556284461975,15.60865692147959,-0.04805050002562539,-0.9914448613738105,0.13052619222005127,178180,2026-01-31 18:30:00+00:00,OOS_2026,78436.94,78729.43,75719.9,77540.28,77990.7,0.005589552690085764,-0.005589552690085764,0.005589552690085764,0,0,0.24568028363833877,0.3326861573656365,0.3326861573656365,REV,True,True,2026_JAN_JUL,False
1.0,5.40871707108048,4.170635048324152,-2.085528088747496,-1.2436206376355248,2.127018990065653,4.059288226210717,-0.10465931003836092,0.8968727415326884,0.44228869021900125,178315,2026-02-02 04:15:00+00:00,OOS_2026,75526.74,76512.32,75480.0,76481.93,78509.36,0.026508614518488294,0.026508614518488294,-0.026508614518488294,1,0,0.270926992661573,0.38965615311135826,0.38965615311135826,REV,True,True,2026_JAN_JUL,False
1.0,3.263486176736632,2.9481056877887397,-0.248562652708494,-1.138617813446459,0.5225564924062852,1.940614446295708,-0.09126600614185616,0.25881904510252074,0.9659258262890683,178494,2026-02-04 01:00:00+00:00,OOS_2026,75910.88,76565.0,75910.88,76535.62,73170.71,-0.043965280479860036,-0.043965280479860036,0.043965280479860036,0,1,0.18947722917142612,0.3788489744089935,0.3788489744089935,REV,True,True,2026_JAN_JUL,False
-1.0,-2.8577537165754983,-2.9876045524126913,-3.062174705840381,-4.66343824729832,1.8478298717594865,2.3886143906508215,-0.11611961377651066,-0.8968727415326885,0.442288690219001,178665,2026-02-05 19:45:00+00:00,OOS_2026,65806.59,65930.0,65200.0,65265.65,70731.46,0.08374695054029946,-0.08374695054029946,0.08374695054029946,0,1,0.2139746003426314,0.3501247186279597,0.3501247186279597,REV,True,True,2026_JAN_JUL,False
-1.0,-3.01831241542203,-2.783278295559068,-3.208575486407673,-5.341931632397076,1.9021488229505201,3.126904707454675,-0.10535533876881686,-0.0654031292301428,0.9978589232386035,178681,2026-02-05 23:45:00+00:00,OOS_2026,63472.08,63612.86,62717.48,62909.86,70580.26,0.12192665475226683,-0.12192665475226683,0.12192665475226683,0,1,0.25074207941711085,0.3944544124362827,0.3944544124362827,REV,True,True,2026_JAN_JUL,False
1.0,2.5257654733706327,3.1824039139798064,1.8883063380975122,-2.233454825699536,1.2334549413430118,1.5313114642953904,-0.06192565725772295,0.9914448613738104,0.1305261922200517,178704,2026-02-06 05:30:00+00:00,OOS_2026,65466.12,65994.3,65385.69,65978.41,70236.0,0.06453004854163646,0.06453004854163646,-0.06453004854163646,1,0,0.26684218417380046,0.3428071068058002,0.3428071068058002,REV,True,True,2026_JAN_JUL,False
1.0,1.1736189652302111,2.8708228284053736,0.023635983344880866,-2.4623939668297097,1.4841622281047382,1.0859907386823995,-0.05695182888073422,0.6087614290087209,-0.793353340291235,178720,2026-02-06 09:30:00+00:00,OOS_2026,65631.89,66092.72,65590.19,65867.64,68116.99,0.03414954596824793,0.03414954596824793,-0.03414954596824793,1,0,0.2829003774159861,0.34542076278101447,0.34542076278101447,REV,True,True,2026_JAN_JUL,False
-1.0,-2.1680253226069124,-3.1725979649323817,-1.9713575990883314,-1.2929446563414027,1.8759359080203388,2.806160091181145,0.043398058235288715,0.9914448613738104,-0.1305261922200516,180820,2026-02-28 06:30:00+00:00,OOS_2026,64570.21,64580.05,63574.51,64052.07,66932.39,0.04496841397943885,-0.04496841397943885,0.04496841397943885,0,1,0.25087059842724124,0.3378310441882281,0.3378310441882281,REV,True,True,2026_JAN_JUL,False
-1.0,0.28297204057901454,-2.5738550829801214,-0.561640676282732,-0.6757078892106206,0.5763989717432353,-0.10420022997804673,-0.006901571579369203,0.9807852804032304,-0.1950903220161282,183029,2026-03-23 06:45:00+00:00,OOS_2026,67818.27,67947.49,67698.86,67874.19,70541.38,0.03929593276974175,-0.03929593276974175,0.03929593276974175,0,1,0.16883506723355582,0.3664878257875485,0.3664878257875485,REV,True,True,2026_JAN_JUL,False
-1.0,-1.3728212173493441,-2.7880802170412418,-0.5458387778055039,-1.0705879077371634,0.7961241695465201,0.3345442120243682,-0.06519172591561248,0.32143946530316175,-0.9469301294951056,184485,2026-04-07 10:45:00+00:00,OOS_2026,68474.2,68484.21,68200.0,68237.93,71476.98,0.04746700258932246,-0.04746700258932246,0.04746700258932246,0,1,0.15196624279285673,0.32799794897508777,0.32799794897508777,REV,True,True,2026_JAN_JUL,False
-1.0,-3.683451401235773,-2.7369913472732375,-3.2181091520431644,-0.35429376995120326,1.0878000508427832,2.610832986661271,-0.0006297354315036039,0.7071067811865475,0.7071067811865476,187718,2026-05-11 03:00:00+00:00,OOS_2026,81169.09,81188.97,80610.0,80615.01,81217.48,0.0074734221331733686,-0.0074734221331733686,0.0074734221331733686,0,0,0.20487143239803104,0.3502780534221948,0.3502780534221948,REV,True,True,2026_JAN_JUL,False
1.0,0.17314015359608775,2.693364053820088,0.29825348408028785,0.23949909890594986,-0.3275525362543625,0.4040457527588072,-0.06761286347010563,-0.32143946530316186,0.9469301294951056,189045,2026-05-24 22:45:00+00:00,OOS_2026,76782.63,76995.87,76782.62,76803.99,77116.21,0.004065153385911291,0.004065153385911291,-0.004065153385911291,0,0,0.1611178602037083,0.32506988125227293,0.32506988125227293,REV,True,True,2026_JAN_JUL,False
-1.0,-2.589447614380488,-2.7215567490537365,-0.7850023439142507,-2.373181813270619,0.8995798099408786,1.766573497807465,-0.021380879989545715,0.44228869021900125,0.8968727415326884,189825,2026-06-02 01:45:00+00:00,OOS_2026,70960.01,70960.01,70607.57,70652.47,66920.0,-0.0528285847614387,0.0528285847614387,-0.0528285847614387,1,0,0.2049267483579516,0.3532603854614464,0.3532603854614464,REV,True,True,2026_JAN_JUL,False
-1.0,-1.316124598529927,-2.660696147557552,-2.6385995019557256,-3.216443416394906,1.550313968703474,1.3473907705705854,-0.032189089172335296,0.659345815100069,-0.7518398074789773,189855,2026-06-02 09:15:00+00:00,OOS_2026,69555.97,69628.53,69324.65,69399.1,66832.01,-0.03699024915308713,0.03699024915308713,-0.03699024915308713,1,0,0.2309169951462935,0.3965895733260812,0.3965895733260812,REV,True,True,2026_JAN_JUL,False
1.0,3.5866609714238002,4.151185308279036,0.4652824243658044,-2.669667764318577,0.5206231957349527,2.6029801042039686,-0.0034746842758396493,-0.6593458151000687,0.7518398074789775,189903,2026-06-02 21:15:00+00:00,OOS_2026,67470.96,67918.0,67470.96,67887.99,65522.01,-0.03485123068159779,-0.03485123068159779,0.03485123068159779,0,1,0.2490307347532866,0.3922030179662895,0.3922030179662895,REV,True,True,2026_JAN_JUL,False
-1.0,-3.3801758974317204,-4.373093655719023,-2.088320273945129,-4.272436419412498,2.818005052227941,3.4081546957809623,-0.05075037679969306,0.7933533402912352,0.6087614290087207,189928,2026-06-03 03:30:00+00:00,OOS_2026,66147.81,66261.74,65737.61,65755.01,64389.18,-0.020771348186449656,0.020771348186449656,-0.020771348186449656,1,0,0.28644421070296,0.327456562260273,0.327456562260273,REV,True,True,2026_JAN_JUL,False
-1.0,-5.707919012105792,-5.266754931005215,-8.226709545795044,-3.863496930176037,3.28625389121546,5.79382780945514,-0.07872888594134472,0.44228869021900125,0.8968727415326884,190017,2026-06-04 01:45:00+00:00,OOS_2026,62825.0,62873.78,62100.01,62178.1,63374.67,0.01924423551057375,-0.01924423551057375,0.01924423551057375,0,0,0.28390902430815834,0.38843533778207634,0.38843533778207634,REV,True,True,2026_JAN_JUL,False
-1.0,0.3418612081369533,-2.842411995355165,-1.4836955926222557,-0.13550093097358548,0.8604860062168377,1.6997184364953377,-0.10116010465035752,0.6087614290087207,0.7933533402912352,190116,2026-06-05 02:30:00+00:00,OOS_2026,62705.49,62954.0,62588.77,62742.01,60938.01,-0.028752510280195098,0.028752510280195098,-0.028752510280195098,1,0,0.13332105954347429,0.345109632909108,0.345109632909108,REV,True,True,2026_JAN_JUL,False
-1.0,-4.210855860082261,-2.8025557960103455,-2.567204145670188,-1.8666134410053365,1.2895820378424299,4.526491939885285,-0.0549369059374094,0.8660254037844386,0.5000000000000001,190218,2026-06-06 04:00:00+00:00,OOS_2026,60687.05,60866.0,60087.2,60131.47,61552.0,0.02362356622521178,-0.02362356622521178,0.02362356622521178,0,1,0.20119023107655012,0.3718799658094906,0.3718799658094906,REV,True,True,2026_JAN_JUL,False
-1.0,-0.6576876712319758,-2.903030456522637,-0.8476489967933514,-1.2619276121853582,0.975944927998404,0.7074626280305472,-0.05532519120545028,0.4422886902190017,-0.8968727415326881,190243,2026-06-06 10:15:00+00:00,OOS_2026,60620.83,60751.91,60488.0,60527.28,62510.96,0.03276956755193927,-0.03276956755193927,0.03276956755193927,0,1,0.15877024746598575,0.3421359204076524,0.3421359204076524,REV,True,True,2026_JAN_JUL,False
-1.0,-0.7169637707091351,-3.078972816037825,-1.0950126199111039,-0.04050906590551104,0.2441790638000952,-0.05250067893689823,0.04095413287909721,0.49999999999999994,0.8660254037844387,195490,2026-07-31 02:00:00+00:00,OOS_2026,64564.0,64614.0,64467.0,64484.93,63018.0,-0.022748415792651078,0.022748415792651078,-0.022748415792651078,1,0,0.16540878097891704,0.3541337251810079,0.3541337251810079,REV,True,True,2026_JAN_JUL,False
