gc_t0_ms,period,sl_atr,tp_atr,rr,reason,hold_ms
1789019610000,POST_CHECK,0.5,3.25,-1.0,SL,7350
1789031820000,POST_CHECK,0.5,3.25,-1.0,SL,32854
1789047570000,POST_CHECK,0.5,3.25,-1.0,SL,61806
1789053690000,POST_CHECK,0.5,3.25,2.0039631658700228,TIME,299395
1789088850000,POST_CHECK,0.5,3.25,-1.0,SL,27602
1789089270000,POST_CHECK,0.5,3.25,-1.0,SL,3751
1789102410000,POST_CHECK,0.5,3.25,-1.0,SL,5998
1789120140000,POST_CHECK,0.5,3.25,-1.0,SL,602
1789142100000,POST_CHECK,0.5,3.25,-1.0,SL,40953
1789347690000,POST_CHECK,0.5,3.25,-1.0,SL,899
1789383480000,POST_CHECK,0.5,3.25,-1.0,SL,23993
1789388280000,POST_CHECK,0.5,3.25,6.5,TP,177302
1789394400000,POST_CHECK,0.5,3.25,-1.0,SL,9456
1789394850000,POST_CHECK,0.5,3.25,-1.0,SL,9746
1789396470000,POST_CHECK,0.5,3.25,-1.0,SL,17097
1789403580000,POST_CHECK,0.5,3.25,-1.0,SL,10202
1789411020000,POST_CHECK,0.5,3.25,-1.0,SL,1797
1789428060000,POST_CHECK,0.5,3.25,-1.0,SL,50401
1789445400000,POST_CHECK,0.5,3.25,-1.0,SL,0
1789458150000,POST_CHECK,0.5,3.25,-1.0,SL,3897
1789468860000,POST_CHECK,0.5,3.25,5.065427243474761,TIME,299697
1786060200000,TRAIN,0.5,3.5,4.631705124363456,TIME,298803
1786061580000,TRAIN,0.5,3.5,-1.0,SL,3003
1786072020000,TRAIN,0.5,3.5,-1.0,SL,219899
1786096110000,TRAIN,0.5,3.5,-1.0,SL,15297
1786105620000,TRAIN,0.5,3.5,-1.0,SL,166353
1786332630000,TRAIN,0.5,3.5,-1.0,SL,10050
1786340220000,TRAIN,0.5,3.5,-1.0,SL,34500
1786341540000,TRAIN,0.5,3.5,1.3374108053000957,TIME,299704
1786352040000,TRAIN,0.5,3.5,-1.0,SL,261748
1786358100000,TRAIN,0.5,3.5,-1.0,SL,1647
1786381140000,TRAIN,0.5,3.5,-1.0,SL,7198
1786430640000,TRAIN,0.5,3.5,-1.0,SL,18304
1786438140000,TRAIN,0.5,3.5,-1.0,SL,449
1786438500000,TRAIN,0.5,3.5,-1.0,SL,143399
1786440810000,TRAIN,0.5,3.5,-0.20239855429627235,TIME,299698
1786451070000,TRAIN,0.5,3.5,-1.0,SL,66146
1786454340000,TRAIN,0.5,3.5,-1.0,SL,4497
1786463010000,TRAIN,0.5,3.5,-1.0,SL,5706
1786471950000,TRAIN,0.5,3.5,-1.0,SL,159898
1786493160000,TRAIN,0.5,3.5,-1.0,SL,40947
1786504530000,TRAIN,0.5,3.5,-1.0,SL,17698
1786526850000,TRAIN,0.5,3.5,-1.0,SL,15297
1786550940000,TRAIN,0.5,3.5,-1.0,SL,36596
1786553460000,TRAIN,0.5,3.5,-1.0,SL,36767
1786553820000,TRAIN,0.5,3.5,4.05578047683277,TIME,299856
1786581240000,TRAIN,0.5,3.5,-1.0,SL,2703
1786587240000,TRAIN,0.5,3.5,-1.0,SL,51750
1786593510000,TRAIN,0.5,3.5,-1.0,SL,85952
1786624980000,TRAIN,0.5,3.5,-1.0,SL,226949
1786632990000,TRAIN,0.5,3.5,-1.0,SL,157498
1786633320000,TRAIN,0.5,3.5,7.0,TP,220647
1786653840000,TRAIN,0.5,3.5,-1.0,SL,0
1786670520000,TRAIN,0.5,3.5,2.393495934959428,TIME,299843
1786687980000,TRAIN,0.5,3.5,-1.0,SL,60600
1786693650000,TRAIN,0.5,3.5,3.360496014171754,TIME,298201
1786952010000,TRAIN,0.5,3.5,-1.0,SL,3302
1786953810000,TRAIN,0.5,3.5,-1.0,SL,16201
1786961190000,TRAIN,0.5,3.5,-1.0,SL,65397
1786974090000,TRAIN,0.5,3.5,-1.0,SL,1955
1787014200000,TRAIN,0.5,3.5,-1.0,SL,296
1787023770000,TRAIN,0.5,3.5,0.8314960629919291,TIME,299548
1787047590000,TRAIN,0.5,3.5,-1.0,SL,8708
1787049660000,TRAIN,0.5,3.5,-1.0,SL,5098
1787066490000,TRAIN,0.5,3.5,-1.0,SL,36750
1787082420000,TRAIN,0.5,3.5,-1.0,SL,6750
1787084850000,TRAIN,0.5,3.5,1.2504526252257826,TIME,299098
1787098590000,TRAIN,0.5,3.5,-1.0,SL,214204
1787104830000,TRAIN,0.5,3.5,1.6226771653537497,TIME,299698
1787117580000,TRAIN,0.5,3.5,-1.0,SL,3597
1787140380000,TRAIN,0.5,3.5,1.9389830508468242,TIME,299695
1787141130000,TRAIN,0.5,3.5,-1.0,SL,754
1787143260000,TRAIN,0.5,3.5,-1.0,SL,28500
1787149170000,TRAIN,0.5,3.5,-1.0,SL,32552
1787170380000,TRAIN,0.5,3.5,-1.0,SL,27451
1787184990000,VALID,0.5,3.5,-1.0,SL,4646
1787199990000,VALID,0.5,3.5,-1.0,SL,71255
1787220390000,VALID,0.5,3.5,2.3459774906211903,TIME,298952
1787229570000,VALID,0.5,3.5,-1.0,SL,7344
1787232870000,VALID,0.5,3.5,-1.0,SL,7048
1787234520000,VALID,0.5,3.5,-1.0,SL,19196
1787246430000,VALID,0.5,3.5,1.9530899449317622,TIME,299100
1787267280000,VALID,0.5,3.5,-1.0,SL,13496
1787288910000,VALID,0.5,3.5,-1.0,SL,3603
1787298090000,VALID,0.5,3.5,-1.0,SL,292495
1787312280000,VALID,0.5,3.5,6.325555860554102,TIME,299850
1787325840000,VALID,0.5,3.5,-1.0,SL,14554
1787339850000,VALID,0.5,3.5,1.9796610169490623,TIME,298948
1787340270000,VALID,0.5,3.5,-1.0,SL,7500
1787527200000,VALID,0.5,3.5,-1.0,SL,300
1787534100000,VALID,0.5,3.5,-1.0,SL,57748
1787579790000,VALID,0.5,3.5,0.6348879154858015,TIME,299862
1787583030000,VALID,0.5,3.5,-1.0,SL,295
1787609970000,VALID,0.5,3.5,-1.0,SL,21147
1787630220000,VALID,0.5,3.5,4.124872475005015,TIME,298354
1787647740000,VALID,0.5,3.5,-1.0,SL,45742
1787660070000,VALID,0.5,3.5,-1.0,SL,34801
1787661450000,VALID,0.5,3.5,-1.0,SL,123600
1787664090000,VALID,0.5,3.5,-1.0,SL,20399
1787666490000,VALID,0.5,3.5,-1.0,SL,80104
1787687220000,VALID,0.5,3.5,2.5294685990334687,TIME,299553
1787709300000,VALID,0.5,3.5,3.6801328168234306,TIME,299097
1787723070000,VALID,0.5,3.5,-1.0,SL,28808
1787740170000,VALID,0.5,3.5,4.237623762376642,TIME,299845
1787749530000,VALID,0.5,3.5,-1.0,SL,177599
1787753850000,VALID,0.5,3.5,-1.0,SL,8251
1787788590000,VALID,0.5,3.5,-1.0,SL,0
1787790000000,VALID,0.5,3.5,-1.0,SL,5403
1787794950000,VALID,0.5,3.5,-1.0,SL,5697
1787798520000,VALID,0.5,3.5,-1.0,SL,23395
1787811390000,VALID,0.5,3.5,3.8716859528347247,TIME,299544
1787823090000,VALID,0.5,3.5,-1.0,SL,5697
1787827440000,VALID,0.5,3.5,-1.0,SL,11401
1787834550000,VALID,0.5,3.5,2.2266092033922606,TIME,299699
1787844150000,VALID,0.5,3.5,-1.0,SL,23252
1787854650000,VALID,0.5,3.5,-1.0,SL,47100
1787883540000,VALID,0.5,3.5,-1.0,SL,10652
1787917320000,VALID,0.5,3.5,-1.0,SL,35555
1787924280000,VALID,0.5,3.5,3.20858895705486,TIME,299850
1787925720000,VALID,0.5,3.5,-1.0,SL,23404
1787934900000,VALID,0.5,3.5,2.960639481938606,TIME,299849
1788141930000,VALID,0.5,3.5,-1.0,SL,26702
1788144150000,VALID,0.5,3.5,0.48759251197214376,TIME,299700
1788181080000,VALID,0.5,3.5,-1.0,SL,2850
1788221790000,VALID,0.5,3.5,6.344130194343657,TIME,299099
1788228720000,VALID,0.5,3.5,-1.0,SL,5246
1788230910000,VALID,0.5,3.5,-1.0,SL,1948
1788258720000,VALID,0.5,3.5,-1.0,SL,5248
1788262410000,VALID,0.5,3.5,-1.0,SL,49205
1788271980000,VALID,0.5,3.5,3.552706127926106,TIME,299702
1788277740000,VALID,0.5,3.5,2.0075282308659115,TIME,299249
1788303150000,VALID,0.5,3.5,-1.0,SL,0
1788321570000,VALID,0.5,3.5,-1.0,SL,295800
1788333960000,VALID,0.5,3.5,-1.0,SL,116550
1788353280000,VALID,0.5,3.5,-1.0,SL,89251
1788356520000,VALID,0.5,3.5,-1.0,SL,6445
1788377820000,VALID,0.5,3.5,-1.0,SL,5546
1788409740000,VALID,0.5,3.5,1.8163134232501599,TIME,299093
1788416880000,VALID,0.5,3.5,1.237842617153018,TIME,299099
1788417360000,VALID,0.5,3.5,-1.0,SL,1493
1788439920000,VALID,0.5,3.5,4.8408368200835,TIME,299849
1788460260000,VALID,0.5,3.5,-1.0,SL,4804
1788461400000,VALID,0.5,3.5,-1.0,SL,99453
1788486750000,VALID,0.5,3.5,-1.0,SL,4199
1788488160000,VALID,0.5,3.5,-1.0,SL,7651
1788491310000,VALID,0.5,3.5,3.30657701197802,TIME,299703
1788518280000,VALID,0.5,3.5,-1.0,SL,74849
1788535440000,VALID,0.5,3.5,-1.0,SL,220344
1788551280000,VALID,0.5,3.5,-1.0,SL,41998
1788767580000,POST_CHECK,0.5,3.5,-1.0,SL,10799
1788796560000,POST_CHECK,0.5,3.5,-1.0,SL,447
1788852930000,POST_CHECK,0.5,3.5,-1.0,SL,68389
1788853320000,POST_CHECK,0.5,3.5,-1.0,SL,156151
1788855180000,POST_CHECK,0.5,3.5,-0.5372873964237025,TIME,299099
1788864030000,POST_CHECK,0.5,3.5,-1.0,SL,452
1788865590000,POST_CHECK,0.5,3.5,-1.0,SL,164253
1788872040000,POST_CHECK,0.5,3.5,4.925925925925904,TIME,299403
1788873690000,POST_CHECK,0.5,3.5,-1.0,SL,7046
1788891840000,POST_CHECK,0.5,3.5,-1.0,SL,14099
1788893880000,POST_CHECK,0.5,3.5,-1.0,SL,175044
1788894780000,POST_CHECK,0.5,3.5,-1.0,SL,15599
1788912420000,POST_CHECK,0.5,3.5,-1.0,SL,80707
1788921270000,POST_CHECK,0.5,3.5,-1.0,SL,1799
1788927510000,POST_CHECK,0.5,3.5,-1.0,SL,8849
1788928650000,POST_CHECK,0.5,3.5,5.278688524592703,TIME,298646
1788936060000,POST_CHECK,0.5,3.5,-1.0,SL,104398
1788946920000,POST_CHECK,0.5,3.5,-1.0,SL,8696
1788947610000,POST_CHECK,0.5,3.5,7.0,TP,271351
1788948900000,POST_CHECK,0.5,3.5,-1.0,SL,45151
1788999030000,POST_CHECK,0.5,3.5,-1.0,SL,23398
1789004220000,POST_CHECK,0.5,3.5,-1.0,SL,76646
1789006830000,POST_CHECK,0.5,3.5,-1.0,SL,23402
1789007910000,POST_CHECK,0.5,3.5,2.72275862068963,TIME,299707
1789019610000,POST_CHECK,0.5,3.5,-1.0,SL,7350
1789031820000,POST_CHECK,0.5,3.5,-1.0,SL,32854
1789047570000,POST_CHECK,0.5,3.5,-1.0,SL,61806
1789053690000,POST_CHECK,0.5,3.5,2.0039631658700228,TIME,299395
1789088850000,POST_CHECK,0.5,3.5,-1.0,SL,27602
1789089270000,POST_CHECK,0.5,3.5,-1.0,SL,3751
1789102410000,POST_CHECK,0.5,3.5,-1.0,SL,5998
1789120140000,POST_CHECK,0.5,3.5,-1.0,SL,602
1789142100000,POST_CHECK,0.5,3.5,-1.0,SL,40953
1789347690000,POST_CHECK,0.5,3.5,-1.0,SL,899
1789383480000,POST_CHECK,0.5,3.5,-1.0,SL,23993
1789388280000,POST_CHECK,0.5,3.5,7.0,TP,210148
1789394400000,POST_CHECK,0.5,3.5,-1.0,SL,9456
1789394850000,POST_CHECK,0.5,3.5,-1.0,SL,9746
1789396470000,POST_CHECK,0.5,3.5,-1.0,SL,17097
1789403580000,POST_CHECK,0.5,3.5,-1.0,SL,10202
1789411020000,POST_CHECK,0.5,3.5,-1.0,SL,1797
1789428060000,POST_CHECK,0.5,3.5,-1.0,SL,50401
1789445400000,POST_CHECK,0.5,3.5,-1.0,SL,0
1789458150000,POST_CHECK,0.5,3.5,-1.0,SL,3897
1789468860000,POST_CHECK,0.5,3.5,5.065427243474761,TIME,299697
1786060200000,TRAIN,0.5,3.75,4.631705124363456,TIME,298803
1786061580000,TRAIN,0.5,3.75,-1.0,SL,3003
1786072020000,TRAIN,0.5,3.75,-1.0,SL,219899
1786096110000,TRAIN,0.5,3.75,-1.0,SL,15297
1786105620000,TRAIN,0.5,3.75,-1.0,SL,166353
1786332630000,TRAIN,0.5,3.75,-1.0,SL,10050
1786340220000,TRAIN,0.5,3.75,-1.0,SL,34500
1786341540000,TRAIN,0.5,3.75,1.3374108053000957,TIME,299704
1786352040000,TRAIN,0.5,3.75,-1.0,SL,261748
1786358100000,TRAIN,0.5,3.75,-1.0,SL,1647
1786381140000,TRAIN,0.5,3.75,-1.0,SL,7198
1786430640000,TRAIN,0.5,3.75,-1.0,SL,18304
1786438140000,TRAIN,0.5,3.75,-1.0,SL,449
1786438500000,TRAIN,0.5,3.75,-1.0,SL,143399
1786440810000,TRAIN,0.5,3.75,-0.20239855429627235,TIME,299698
1786451070000,TRAIN,0.5,3.75,-1.0,SL,66146
1786454340000,TRAIN,0.5,3.75,-1.0,SL,4497
1786463010000,TRAIN,0.5,3.75,-1.0,SL,5706
1786471950000,TRAIN,0.5,3.75,-1.0,SL,159898
1786493160000,TRAIN,0.5,3.75,-1.0,SL,40947
1786504530000,TRAIN,0.5,3.75,-1.0,SL,17698
1786526850000,TRAIN,0.5,3.75,-1.0,SL,15297
1786550940000,TRAIN,0.5,3.75,-1.0,SL,36596
1786553460000,TRAIN,0.5,3.75,-1.0,SL,36767
1786553820000,TRAIN,0.5,3.75,4.05578047683277,TIME,299856
1786581240000,TRAIN,0.5,3.75,-1.0,SL,2703
1786587240000,TRAIN,0.5,3.75,-1.0,SL,51750
1786593510000,TRAIN,0.5,3.75,-1.0,SL,85952
1786624980000,TRAIN,0.5,3.75,-1.0,SL,226949
1786632990000,TRAIN,0.5,3.75,-1.0,SL,157498
1786633320000,TRAIN,0.5,3.75,7.5,TP,236103
1786653840000,TRAIN,0.5,3.75,-1.0,SL,0
1786670520000,TRAIN,0.5,3.75,2.393495934959428,TIME,299843
1786687980000,TRAIN,0.5,3.75,-1.0,SL,60600
1786693650000,TRAIN,0.5,3.75,3.360496014171754,TIME,298201
1786952010000,TRAIN,0.5,3.75,-1.0,SL,3302
1786953810000,TRAIN,0.5,3.75,-1.0,SL,16201
1786961190000,TRAIN,0.5,3.75,-1.0,SL,65397
1786974090000,TRAIN,0.5,3.75,-1.0,SL,1955
1787014200000,TRAIN,0.5,3.75,-1.0,SL,296
1787023770000,TRAIN,0.5,3.75,0.8314960629919291,TIME,299548
1787047590000,TRAIN,0.5,3.75,-1.0,SL,8708
1787049660000,TRAIN,0.5,3.75,-1.0,SL,5098
1787066490000,TRAIN,0.5,3.75,-1.0,SL,36750
1787082420000,TRAIN,0.5,3.75,-1.0,SL,6750
1787084850000,TRAIN,0.5,3.75,1.2504526252257826,TIME,299098
1787098590000,TRAIN,0.5,3.75,-1.0,SL,214204
1787104830000,TRAIN,0.5,3.75,1.6226771653537497,TIME,299698
1787117580000,TRAIN,0.5,3.75,-1.0,SL,3597
1787140380000,TRAIN,0.5,3.75,1.9389830508468242,TIME,299695
1787141130000,TRAIN,0.5,3.75,-1.0,SL,754
1787143260000,TRAIN,0.5,3.75,-1.0,SL,28500
1787149170000,TRAIN,0.5,3.75,-1.0,SL,32552
1787170380000,TRAIN,0.5,3.75,-1.0,SL,27451
1787184990000,VALID,0.5,3.75,-1.0,SL,4646
1787199990000,VALID,0.5,3.75,-1.0,SL,71255
1787220390000,VALID,0.5,3.75,2.3459774906211903,TIME,298952
1787229570000,VALID,0.5,3.75,-1.0,SL,7344
1787232870000,VALID,0.5,3.75,-1.0,SL,7048
1787234520000,VALID,0.5,3.75,-1.0,SL,19196
1787246430000,VALID,0.5,3.75,1.9530899449317622,TIME,299100
1787267280000,VALID,0.5,3.75,-1.0,SL,13496
1787288910000,VALID,0.5,3.75,-1.0,SL,3603
1787298090000,VALID,0.5,3.75,-1.0,SL,292495
1787312280000,VALID,0.5,3.75,6.325555860554102,TIME,299850
1787325840000,VALID,0.5,3.75,-1.0,SL,14554
1787339850000,VALID,0.5,3.75,1.9796610169490623,TIME,298948
1787340270000,VALID,0.5,3.75,-1.0,SL,7500
1787527200000,VALID,0.5,3.75,-1.0,SL,300
1787534100000,VALID,0.5,3.75,-1.0,SL,57748
1787579790000,VALID,0.5,3.75,0.6348879154858015,TIME,299862
1787583030000,VALID,0.5,3.75,-1.0,SL,295
1787609970000,VALID,0.5,3.75,-1.0,SL,21147
1787630220000,VALID,0.5,3.75,4.124872475005015,TIME,298354
1787647740000,VALID,0.5,3.75,-1.0,SL,45742
1787660070000,VALID,0.5,3.75,-1.0,SL,34801
1787661450000,VALID,0.5,3.75,-1.0,SL,123600
1787664090000,VALID,0.5,3.75,-1.0,SL,20399
1787666490000,VALID,0.5,3.75,-1.0,SL,80104
1787687220000,VALID,0.5,3.75,2.5294685990334687,TIME,299553
1787709300000,VALID,0.5,3.75,3.6801328168234306,TIME,299097
1787723070000,VALID,0.5,3.75,-1.0,SL,28808
1787740170000,VALID,0.5,3.75,4.237623762376642,TIME,299845
1787749530000,VALID,0.5,3.75,-1.0,SL,177599
1787753850000,VALID,0.5,3.75,-1.0,SL,8251
1787788590000,VALID,0.5,3.75,-1.0,SL,0
1787790000000,VALID,0.5,3.75,-1.0,SL,5403
1787794950000,VALID,0.5,3.75,-1.0,SL,5697
1787798520000,VALID,0.5,3.75,-1.0,SL,23395
1787811390000,VALID,0.5,3.75,3.8716859528347247,TIME,299544
1787823090000,VALID,0.5,3.75,-1.0,SL,5697
1787827440000,VALID,0.5,3.75,-1.0,SL,11401
1787834550000,VALID,0.5,3.75,2.2266092033922606,TIME,299699
1787844150000,VALID,0.5,3.75,-1.0,SL,23252
1787854650000,VALID,0.5,3.75,-1.0,SL,47100
1787883540000,VALID,0.5,3.75,-1.0,SL,10652
1787917320000,VALID,0.5,3.75,-1.0,SL,35555
1787924280000,VALID,0.5,3.75,3.20858895705486,TIME,299850
1787925720000,VALID,0.5,3.75,-1.0,SL,23404
1787934900000,VALID,0.5,3.75,2.960639481938606,TIME,299849
1788141930000,VALID,0.5,3.75,-1.0,SL,26702
1788144150000,VALID,0.5,3.75,0.48759251197214376,TIME,299700
1788181080000,VALID,0.5,3.75,-1.0,SL,2850
1788221790000,VALID,0.5,3.75,6.344130194343657,TIME,299099
1788228720000,VALID,0.5,3.75,-1.0,SL,5246
1788230910000,VALID,0.5,3.75,-1.0,SL,1948
1788258720000,VALID,0.5,3.75,-1.0,SL,5248
1788262410000,VALID,0.5,3.75,-1.0,SL,49205
1788271980000,VALID,0.5,3.75,3.552706127926106,TIME,299702
1788277740000,VALID,0.5,3.75,2.0075282308659115,TIME,299249
1788303150000,VALID,0.5,3.75,-1.0,SL,0
1788321570000,VALID,0.5,3.75,-1.0,SL,295800
1788333960000,VALID,0.5,3.75,-1.0,SL,116550
1788353280000,VALID,0.5,3.75,-1.0,SL,89251
1788356520000,VALID,0.5,3.75,-1.0,SL,6445
1788377820000,VALID,0.5,3.75,-1.0,SL,5546
1788409740000,VALID,0.5,3.75,1.8163134232501599,TIME,299093
1788416880000,VALID,0.5,3.75,1.237842617153018,TIME,299099
1788417360000,VALID,0.5,3.75,-1.0,SL,1493
1788439920000,VALID,0.5,3.75,4.8408368200835,TIME,299849
1788460260000,VALID,0.5,3.75,-1.0,SL,4804
1788461400000,VALID,0.5,3.75,-1.0,SL,99453
1788486750000,VALID,0.5,3.75,-1.0,SL,4199
1788488160000,VALID,0.5,3.75,-1.0,SL,7651
1788491310000,VALID,0.5,3.75,3.30657701197802,TIME,299703
1788518280000,VALID,0.5,3.75,-1.0,SL,74849
1788535440000,VALID,0.5,3.75,-1.0,SL,220344
1788551280000,VALID,0.5,3.75,-1.0,SL,41998
1788767580000,POST_CHECK,0.5,3.75,-1.0,SL,10799
1788796560000,POST_CHECK,0.5,3.75,-1.0,SL,447
1788852930000,POST_CHECK,0.5,3.75,-1.0,SL,68389
1788853320000,POST_CHECK,0.5,3.75,-1.0,SL,156151
1788855180000,POST_CHECK,0.5,3.75,-0.5372873964237025,TIME,299099
1788864030000,POST_CHECK,0.5,3.75,-1.0,SL,452
1788865590000,POST_CHECK,0.5,3.75,-1.0,SL,164253
1788872040000,POST_CHECK,0.5,3.75,4.925925925925904,TIME,299403
1788873690000,POST_CHECK,0.5,3.75,-1.0,SL,7046
1788891840000,POST_CHECK,0.5,3.75,-1.0,SL,14099
1788893880000,POST_CHECK,0.5,3.75,-1.0,SL,175044
1788894780000,POST_CHECK,0.5,3.75,-1.0,SL,15599
1788912420000,POST_CHECK,0.5,3.75,-1.0,SL,80707
1788921270000,POST_CHECK,0.5,3.75,-1.0,SL,1799
1788927510000,POST_CHECK,0.5,3.75,-1.0,SL,8849
1788928650000,POST_CHECK,0.5,3.75,5.278688524592703,TIME,298646
1788936060000,POST_CHECK,0.5,3.75,-1.0,SL,104398
1788946920000,POST_CHECK,0.5,3.75,-1.0,SL,8696
1788947610000,POST_CHECK,0.5,3.75,5.506212857915613,TIME,299547
1788948900000,POST_CHECK,0.5,3.75,-1.0,SL,45151
1788999030000,POST_CHECK,0.5,3.75,-1.0,SL,23398
1789004220000,POST_CHECK,0.5,3.75,-1.0,SL,76646
1789006830000,POST_CHECK,0.5,3.75,-1.0,SL,23402
1789007910000,POST_CHECK,0.5,3.75,2.72275862068963,TIME,299707
1789019610000,POST_CHECK,0.5,3.75,-1.0,SL,7350
1789031820000,POST_CHECK,0.5,3.75,-1.0,SL,32854
1789047570000,POST_CHECK,0.5,3.75,-1.0,SL,61806
1789053690000,POST_CHECK,0.5,3.75,2.0039631658700228,TIME,299395
1789088850000,POST_CHECK,0.5,3.75,-1.0,SL,27602
1789089270000,POST_CHECK,0.5,3.75,-1.0,SL,3751
1789102410000,POST_CHECK,0.5,3.75,-1.0,SL,5998
1789120140000,POST_CHECK,0.5,3.75,-1.0,SL,602
1789142100000,POST_CHECK,0.5,3.75,-1.0,SL,40953
1789347690000,POST_CHECK,0.5,3.75,-1.0,SL,899
1789383480000,POST_CHECK,0.5,3.75,-1.0,SL,23993
1789388280000,POST_CHECK,0.5,3.75,7.5,TP,240146
1789394400000,POST_CHECK,0.5,3.75,-1.0,SL,9456
1789394850000,POST_CHECK,0.5,3.75,-1.0,SL,9746
1789396470000,POST_CHECK,0.5,3.75,-1.0,SL,17097
1789403580000,POST_CHECK,0.5,3.75,-1.0,SL,10202
1789411020000,POST_CHECK,0.5,3.75,-1.0,SL,1797
1789428060000,POST_CHECK,0.5,3.75,-1.0,SL,50401
1789445400000,POST_CHECK,0.5,3.75,-1.0,SL,0
1789458150000,POST_CHECK,0.5,3.75,-1.0,SL,3897
1789468860000,POST_CHECK,0.5,3.75,5.065427243474761,TIME,299697
1786060200000,TRAIN,0.5,4.0,4.631705124363456,TIME,298803
1786061580000,TRAIN,0.5,4.0,-1.0,SL,3003
1786072020000,TRAIN,0.5,4.0,-1.0,SL,219899
1786096110000,TRAIN,0.5,4.0,-1.0,SL,15297
1786105620000,TRAIN,0.5,4.0,-1.0,SL,166353
1786332630000,TRAIN,0.5,4.0,-1.0,SL,10050
1786340220000,TRAIN,0.5,4.0,-1.0,SL,34500
1786341540000,TRAIN,0.5,4.0,1.3374108053000957,TIME,299704
1786352040000,TRAIN,0.5,4.0,-1.0,SL,261748
1786358100000,TRAIN,0.5,4.0,-1.0,SL,1647
1786381140000,TRAIN,0.5,4.0,-1.0,SL,7198
1786430640000,TRAIN,0.5,4.0,-1.0,SL,18304
1786438140000,TRAIN,0.5,4.0,-1.0,SL,449
1786438500000,TRAIN,0.5,4.0,-1.0,SL,143399
1786440810000,TRAIN,0.5,4.0,-0.20239855429627235,TIME,299698
1786451070000,TRAIN,0.5,4.0,-1.0,SL,66146
1786454340000,TRAIN,0.5,4.0,-1.0,SL,4497
1786463010000,TRAIN,0.5,4.0,-1.0,SL,5706
1786471950000,TRAIN,0.5,4.0,-1.0,SL,159898
1786493160000,TRAIN,0.5,4.0,-1.0,SL,40947
1786504530000,TRAIN,0.5,4.0,-1.0,SL,17698
1786526850000,TRAIN,0.5,4.0,-1.0,SL,15297
1786550940000,TRAIN,0.5,4.0,-1.0,SL,36596
1786553460000,TRAIN,0.5,4.0,-1.0,SL,36767
1786553820000,TRAIN,0.5,4.0,4.05578047683277,TIME,299856
1786581240000,TRAIN,0.5,4.0,-1.0,SL,2703
1786587240000,TRAIN,0.5,4.0,-1.0,SL,51750
1786593510000,TRAIN,0.5,4.0,-1.0,SL,85952
1786624980000,TRAIN,0.5,4.0,-1.0,SL,226949
1786632990000,TRAIN,0.5,4.0,-1.0,SL,157498
1786633320000,TRAIN,0.5,4.0,8.0,TP,254703
1786653840000,TRAIN,0.5,4.0,-1.0,SL,0
1786670520000,TRAIN,0.5,4.0,2.393495934959428,TIME,299843
1786687980000,TRAIN,0.5,4.0,-1.0,SL,60600
1786693650000,TRAIN,0.5,4.0,3.360496014171754,TIME,298201
1786952010000,TRAIN,0.5,4.0,-1.0,SL,3302
1786953810000,TRAIN,0.5,4.0,-1.0,SL,16201
1786961190000,TRAIN,0.5,4.0,-1.0,SL,65397
1786974090000,TRAIN,0.5,4.0,-1.0,SL,1955
1787014200000,TRAIN,0.5,4.0,-1.0,SL,296
1787023770000,TRAIN,0.5,4.0,0.8314960629919291,TIME,299548
1787047590000,TRAIN,0.5,4.0,-1.0,SL,8708
1787049660000,TRAIN,0.5,4.0,-1.0,SL,5098
1787066490000,TRAIN,0.5,4.0,-1.0,SL,36750
1787082420000,TRAIN,0.5,4.0,-1.0,SL,6750
1787084850000,TRAIN,0.5,4.0,1.2504526252257826,TIME,299098
1787098590000,TRAIN,0.5,4.0,-1.0,SL,214204
1787104830000,TRAIN,0.5,4.0,1.6226771653537497,TIME,299698
1787117580000,TRAIN,0.5,4.0,-1.0,SL,3597
1787140380000,TRAIN,0.5,4.0,1.9389830508468242,TIME,299695
1787141130000,TRAIN,0.5,4.0,-1.0,SL,754
1787143260000,TRAIN,0.5,4.0,-1.0,SL,28500
1787149170000,TRAIN,0.5,4.0,-1.0,SL,32552
1787170380000,TRAIN,0.5,4.0,-1.0,SL,27451
1787184990000,VALID,0.5,4.0,-1.0,SL,4646
1787199990000,VALID,0.5,4.0,-1.0,SL,71255
1787220390000,VALID,0.5,4.0,2.3459774906211903,TIME,298952
1787229570000,VALID,0.5,4.0,-1.0,SL,7344
1787232870000,VALID,0.5,4.0,-1.0,SL,7048
1787234520000,VALID,0.5,4.0,-1.0,SL,19196
1787246430000,VALID,0.5,4.0,1.9530899449317622,TIME,299100
1787267280000,VALID,0.5,4.0,-1.0,SL,13496
1787288910000,VALID,0.5,4.0,-1.0,SL,3603
1787298090000,VALID,0.5,4.0,-1.0,SL,292495
1787312280000,VALID,0.5,4.0,6.325555860554102,TIME,299850
1787325840000,VALID,0.5,4.0,-1.0,SL,14554
1787339850000,VALID,0.5,4.0,1.9796610169490623,TIME,298948
1787340270000,VALID,0.5,4.0,-1.0,SL,7500
1787527200000,VALID,0.5,4.0,-1.0,SL,300
1787534100000,VALID,0.5,4.0,-1.0,SL,57748
1787579790000,VALID,0.5,4.0,0.6348879154858015,TIME,299862
1787583030000,VALID,0.5,4.0,-1.0,SL,295
1787609970000,VALID,0.5,4.0,-1.0,SL,21147
1787630220000,VALID,0.5,4.0,4.124872475005015,TIME,298354
